date,net,gross,round_trips,open,close,ret_frac,gross_ret_frac,half_day,year
2023-11-28,-0.6689999999999682,-0.6599999999999682,1,454.08,454.88,-0.0014733086680760398,-0.0014534883720929532,False,2023
2023-11-29,-1.6489999999999863,-1.6399999999999864,1,457.15,454.62,-0.0036071311385759298,-0.0035874439461883114,False,2023
2023-11-30,-0.5490000000000205,-0.5400000000000205,1,455.48,456.31,-0.0012053218582594636,-0.0011855624835338994,False,2023
2023-12-01,1.571000000000041,1.580000000000041,1,455.77,459.04,0.0034469140136473243,0.0034666608157624262,False,2023
2023-12-04,-0.259,-0.25,1,455.6,456.66,-0.0005684811237928007,-0.0005487269534679544,False,2023
2023-12-05,0.0,0.0,0,455.26,456.58,0.0,0.0,False,2023
2023-12-06,0.0,0.0,0,458.81,454.71,0.0,0.0,False,2023
2023-12-07,-0.8180000000000682,-0.8000000000000682,2,456.91,458.21,-0.0017902869274037956,-0.0017508918605416124,False,2023
2023-12-08,-1.169000000000025,-1.160000000000025,1,457.46,460.13,-0.0025554146810650657,-0.0025357408297993814,False,2023
2023-12-11,0.0,0.0,0,459.69,461.97,0.0,0.0,False,2023
2023-12-12,0.0,0.0,0,461.63,464.16,0.0,0.0,False,2023
2023-12-13,0.0,0.0,0,464.49,470.44,0.0,0.0,False,2023
2023-12-14,-0.8589999999999659,-0.8499999999999659,1,472.5,472.0,-0.0018179894179893457,-0.0017989417989417267,False,2023
2023-12-15,0.0,0.0,0,469.49,469.37,0.0,0.0,False,2023
2023-12-18,-0.5580000000000205,-0.5400000000000205,2,470.98,472.02,-0.0011847636842329196,-0.0011465455008705687,False,2023
2023-12-19,0.43200000000004546,0.4500000000000455,2,472.53,474.82,0.0009142276680846623,0.000952320487588186,False,2023
2023-12-20,2.510999999999982,2.519999999999982,1,473.96,467.97,0.005297915435901726,0.005316904380116427,False,2023
2023-12-21,0.0,0.0,0,471.33,472.67,0.0,0.0,False,2023
2023-12-22,-0.7790000000000387,-0.7700000000000387,1,473.86,473.62,-0.0016439454691259837,-0.0016249525176213198,False,2023
2023-12-26,-0.45700000000000685,-0.4300000000000068,3,474.07,475.59,-0.0009639926593119305,-0.0009070390448668062,False,2023
2023-12-27,0.0,0.0,0,475.44,476.51,0.0,0.0,False,2023
2023-12-28,0.0,0.0,0,476.88,476.68,0.0,0.0,False,2023
2023-12-29,0.39099999999997725,0.39999999999997726,1,476.49,475.35,0.0008205838527565683,0.0008394719721294828,False,2023
2024-01-02,0.0,0.0,0,472.16,472.6,0.0,0.0,False,2024
2024-01-03,-0.08799999999999318,-0.06999999999999318,2,470.43,468.73,-0.00018706289990007692,-0.00014880003401142184,False,2024
2024-01-04,-0.15899999999997727,-0.14999999999997726,1,468.3,467.27,-0.0003395259449070623,-0.00032030749519533903,False,2024
2024-01-05,-0.7969999999999818,-0.7699999999999818,3,467.49,467.96,-0.0017048493015893,-0.001647094055487779,False,2024
2024-01-08,4.820999999999984,4.829999999999984,1,468.43,474.56,0.010291825886471796,0.010311039002625758,False,2024
2024-01-09,0.0,0.0,0,471.87,473.84,0.0,0.0,False,2024
2024-01-10,0.2130000000000091,0.2400000000000091,3,474.16,476.52,0.000449215454698855,0.0005061582588156089,False,2024
2024-01-11,-0.7879999999999818,-0.7699999999999818,2,477.59,476.32,-0.0016499507946145897,-0.0016122615632655245,False,2024
2024-01-12,0.0,0.0,0,477.84,476.67,0.0,0.0,False,2024
2024-01-16,-2.716999999999998,-2.6899999999999977,3,475.26,474.95,-0.0057168707654757355,-0.005660059756764714,False,2024
2024-01-17,0.0,0.0,0,471.82,472.27,0.0,0.0,False,2024
2024-01-18,0.830999999999975,0.839999999999975,1,474.01,476.46,0.0017531275711482352,0.0017721145123520074,False,2024
2024-01-19,3.0310000000000206,3.0400000000000205,1,477.65,482.42,0.006345650580969372,0.006364492829477694,False,2024
2024-01-22,-0.6489999999999864,-0.6399999999999864,1,484.01,483.52,-0.0013408813867481796,-0.0013222867296129963,False,2024
2024-01-23,0.0,0.0,0,484.01,484.88,0.0,0.0,False,2024
2024-01-24,0.0,0.0,0,487.81,485.32,0.0,0.0,False,2024
2024-01-25,0.0,0.0,0,487.57,488.0,0.0,0.0,False,2024
2024-01-26,0.0,0.0,0,487.59,487.47,0.0,0.0,False,2024
2024-01-29,0.31099999999999317,0.3199999999999932,1,487.73,491.26,0.0006376478789494047,0.000656100711459195,False,2024
2024-01-30,0.0,0.0,0,490.56,490.86,0.0,0.0,False,2024
2024-01-31,4.7920000000000025,4.810000000000002,2,488.62,482.92,0.009807212148499861,0.009844050591461671,False,2024
2024-02-01,1.402000000000016,1.420000000000016,2,484.63,489.23,0.002892928625962107,0.0029300703629573403,False,2024
2024-02-02,3.830999999999975,3.839999999999975,1,489.65,494.27,0.007823955886857909,0.007842336362708006,False,2024
2024-02-05,-1.3680000000000228,-1.3500000000000227,2,493.69,492.58,-0.0027709696368166717,-0.002734509510016453,False,2024
2024-02-06,0.0,0.0,0,493.52,493.97,0.0,0.0,False,2024
2024-02-07,-0.9060000000000046,-0.8700000000000045,4,496.29,498.05,-0.0018255455479659162,-0.0017530073142719067,False,2024
2024-02-08,0.0,0.0,0,498.1,498.4,0.0,0.0,False,2024
2024-02-09,0.7929999999999932,0.8199999999999932,3,498.84,501.18,0.0015896880763370885,0.0016438136476625636,False,2024
2024-02-12,-0.8190000000000023,-0.8100000000000023,1,501.17,500.94,-0.0016341760280942639,-0.0016162180497635579,False,2024
2024-02-13,-3.1279999999999566,-3.109999999999957,2,494.53,494.14,-0.006325197662426864,-0.006288799466159701,False,2024
2024-02-14,-1.7790000000000386,-1.7700000000000387,1,496.79,498.62,-0.0035809899555144797,-0.003562873648825537,False,2024
2024-02-15,0.06199999999998408,0.07999999999998408,2,499.29,501.95,0.00012417633038912072,0.00016022752308274567,False,2024
2024-02-16,-1.2890000000000295,-1.2800000000000296,1,501.7,499.49,-0.002569264500697687,-0.0025513254933227617,False,2024
2024-02-20,-1.3280000000000023,-1.3100000000000023,2,497.72,496.74,-0.002668166840794025,-0.002632001928795311,False,2024
2024-02-21,0.0,0.0,0,495.42,497.17,0.0,0.0,False,2024
2024-02-22,1.1629999999999978,1.1899999999999977,3,504.01,507.53,0.0023074938989305726,0.0023610642645979204,False,2024
2024-02-23,0.0,0.0,0,509.27,507.82,0.0,0.0,False,2024
2024-02-26,-0.2490000000000091,-0.2400000000000091,1,508.3,505.99,-0.0004898681880779246,-0.00047216210899077136,False,2024
2024-02-27,0.0,0.0,0,506.7,506.87,0.0,0.0,False,2024
2024-02-28,0.0,0.0,0,505.33,506.19,0.0,0.0,False,2024
2024-02-29,0.0,0.0,0,508.07,508.0,0.0,0.0,False,2024
2024-03-01,2.4610000000000274,2.4700000000000273,1,508.98,512.84,0.00483516051711271,0.004852842940783582,False,2024
2024-03-04,0.0,0.0,0,512.03,512.25,0.0,0.0,False,2024
2024-03-05,2.5410000000000115,2.5500000000000114,1,510.24,507.15,0.004980009407337746,0.004997648165569166,False,2024
2024-03-06,0.0,0.0,0,510.55,509.8,0.0,0.0,False,2024
2024-03-07,0.42100000000006366,0.43000000000006366,1,513.14,514.87,0.000820438866586241,0.0008379779397436639,False,2024
2024-03-08,-3.777000000000057,-3.750000000000057,3,515.46,511.76,-0.007327435688511343,-0.007275055290420317,False,2024
2024-03-11,-1.168999999999968,-1.1599999999999682,1,510.48,511.26,-0.0022900015671524212,-0.0022723711017081337,False,2024
2024-03-12,0.5319999999999545,0.5499999999999545,2,513.45,516.81,0.0010361281526924811,0.0010711851202647863,False,2024
2024-03-13,-0.34899999999991815,-0.33999999999991815,1,517.11,515.99,-0.0006749047591419971,-0.0006575003384191335,False,2024
2024-03-14,-2.3459999999999455,-2.3099999999999454,4,516.97,514.95,-0.004537980927326431,-0.004468344391357226,False,2024
2024-03-15,-0.8689999999999568,-0.8599999999999568,1,510.21,509.74,-0.0017032202426451007,-0.001685580447266727,False,2024
2024-03-18,-0.04899999999996362,-0.03999999999996362,1,514.0,512.87,-9.533073929954012e-05,-7.782101167308097e-05,False,2024
2024-03-19,-0.15899999999997727,-0.14999999999997726,1,512.15,515.76,-0.0003104559211168159,-0.0002928829444498238,False,2024
2024-03-20,2.750999999999991,2.759999999999991,1,515.77,520.42,0.005333772805707953,0.005351222444112669,False,2024
2024-03-21,0.0,0.0,0,523.39,522.11,0.0,0.0,False,2024
2024-03-22,-0.659000000000091,-0.650000000000091,1,522.11,521.27,-0.0012621861293598876,-0.0012449483825249295,False,2024
2024-03-25,0.0,0.0,0,519.8,519.81,0.0,0.0,False,2024
2024-03-26,0.0,0.0,0,521.23,518.66,0.0,0.0,False,2024
2024-03-27,0.0,0.0,0,521.71,523.17,0.0,0.0,False,2024
2024-03-28,0.0,0.0,0,523.21,523.12,0.0,0.0,False,2024
2024-04-01,0.20100000000003637,0.21000000000003638,1,523.83,522.22,0.00038371227306575867,0.0004008934196209388,False,2024
2024-04-02,-0.34800000000004094,-0.3300000000000409,2,518.24,518.85,-0.0006715035504786217,-0.0006367706082124902,False,2024
2024-04-03,-0.4689999999999227,-0.4599999999999227,1,517.72,519.36,-0.0009058950784206186,-0.0008885111643357851,False,2024
2024-04-04,4.961000000000027,4.970000000000027,1,523.52,513.03,0.009476237775061177,0.009493429095354576,False,2024
2024-04-05,2.4710000000000183,2.480000000000018,1,514.46,518.4,0.004803094506861599,0.004820588578315161,False,2024
2024-04-08,0.0,0.0,0,519.15,518.67,0.0,0.0,False,2024
2024-04-09,-0.9469999999999591,-0.9199999999999591,3,520.5,519.29,-0.0018194044188279714,-0.0017675312199807091,False,2024
2024-04-10,0.0,0.0,0,513.48,514.16,0.0,0.0,False,2024
2024-04-11,-0.14799999999999547,-0.12999999999999545,2,515.68,518.05,-0.0002869996897300564,-0.00025209432206018355,False,2024
2024-04-12,-0.2580000000000091,-0.2400000000000091,2,514.37,510.82,-0.0005015844625464337,-0.00046659019771761395,False,2024
2024-04-15,2.070999999999984,2.079999999999984,1,515.13,504.5,0.004020344379088743,0.004037815697008491,False,2024
2024-04-16,0.06099999999999318,0.06999999999999318,1,504.94,503.49,0.00012080643244740599,0.0001386303323166974,False,2024
2024-04-17,-0.09900000000003184,-0.09000000000003183,1,506.05,500.5,-0.00019563284260454863,-0.00017784803873141357,False,2024
2024-04-18,0.0,0.0,0,501.98,499.48,0.0,0.0,False,2024
2024-04-19,0.1419999999999113,0.15999999999991132,2,499.44,495.1,0.00028431843664886934,0.0003203588018579035,False,2024
2024-04-22,-0.8590000000000227,-0.8500000000000227,1,497.83,499.63,-0.0017254886206135081,-0.0017074101600948572,False,2024
2024-04-23,2.2710000000000297,2.2800000000000296,1,501.78,505.64,0.004525887839292179,0.004543823986607735,False,2024
2024-04-24,-0.3589999999999659,-0.3499999999999659,1,506.56,505.47,-0.0007087018319645568,-0.0006909349336701791,False,2024
2024-04-25,-1.419000000000025,-1.410000000000025,1,499.18,503.44,-0.0028426619656236724,-0.0028246323971313453,False,2024
2024-04-26,0.7020000000000273,0.7200000000000273,2,506.35,508.24,0.0013863928112965878,0.0014219413449195759,False,2024
2024-04-29,0.0,0.0,0,510.09,510.05,0.0,0.0,False,2024
2024-04-30,2.223,2.25,3,508.56,502.04,0.004371165644171779,0.004424256724870222,False,2024
2024-05-01,-7.109000000000023,-7.100000000000023,1,501.38,500.25,-0.014178866328932194,-0.014160915872192793,False,2024
2024-05-02,0.0,0.0,0,504.15,505.02,0.0,0.0,False,2024
2024-05-03,0.0,0.0,0,511.16,511.29,0.0,0.0,False,2024
2024-05-06,0.0,0.0,0,513.75,516.6,0.0,0.0,False,2024
2024-05-07,0.0,0.0,0,517.56,517.2,0.0,0.0,False,2024
2024-05-08,0.0,0.0,0,515.26,517.19,0.0,0.0,False,2024
2024-05-09,-0.4079999999999864,-0.38999999999998636,2,517.38,520.13,-0.0007885886582395655,-0.00075379798214076,False,2024
2024-05-10,0.0,0.0,0,521.81,520.84,0.0,0.0,False,2024
2024-05-13,0.0,0.0,0,522.56,520.91,0.0,0.0,False,2024
2024-05-14,-0.4380000000000728,-0.42000000000007276,2,521.11,523.29,-0.0008405135192187307,-0.0008059718677439941,False,2024
2024-05-15,2.591000000000023,2.6000000000000227,1,525.83,529.76,0.004927448034535919,0.004944563832417364,False,2024
2024-05-16,-0.2490000000000091,-0.2400000000000091,1,529.88,528.66,-0.0004699177172190102,-0.00045293273948820317,False,2024
2024-05-17,0.0,0.0,0,528.81,529.43,0.0,0.0,False,2024
2024-05-20,-0.8580000000000318,-0.8400000000000318,2,529.57,530.02,-0.001620182412145763,-0.0015861925713315176,False,2024
2024-05-21,0.0,0.0,0,529.28,531.32,0.0,0.0,False,2024
2024-05-22,-2.009,-2.0,1,530.65,529.82,-0.0037859229247149723,-0.0037689625930462643,False,2024
2024-05-23,0.7609999999999818,0.7699999999999818,1,532.96,525.95,0.0014278745121584766,0.001444761332933019,False,2024
2024-05-24,-0.2890000000000864,-0.2800000000000864,1,527.85,529.5,-0.000547504025765059,-0.0005304537273848373,False,2024
2024-05-28,0.0,0.0,0,530.27,529.87,0.0,0.0,False,2024
2024-05-29,0.0,0.0,0,525.68,526.11,0.0,0.0,False,2024
2024-05-30,0.0,0.0,0,524.52,522.63,0.0,0.0,False,2024
2024-05-31,-0.4069999999999955,-0.37999999999999545,3,523.59,527.35,-0.000777325770163669,-0.000725758704329715,False,2024
2024-06-03,0.3310000000000318,0.34000000000003183,1,529.02,527.77,0.0006256852292919584,0.0006426978186080523,False,2024
2024-06-04,0.0,0.0,0,526.46,528.35,0.0,0.0,False,2024
2024-06-05,1.991,2.0,1,530.77,534.65,0.0037511539838348063,0.003768110480999303,False,2024
2024-06-06,0.0,0.0,0,534.98,534.63,0.0,0.0,False,2024
2024-06-07,-0.4790000000000273,-0.4700000000000273,1,533.66,533.96,-0.0008975752351685105,-0.000880710564779124,False,2024
2024-06-10,0.0,0.0,0,533.18,535.65,0.0,0.0,False,2024
2024-06-11,-0.9590000000000455,-0.9500000000000455,1,534.07,536.91,-0.001795644765667507,-0.0017787930421106696,False,2024
2024-06-12,0.31100000000005,0.32000000000005,1,541.63,541.34,0.0005741927145838488,0.0005908092240091021,False,2024
2024-06-13,0.0,0.0,0,543.15,542.4,0.0,0.0,False,2024
2024-06-14,0.0,0.0,0,540.88,542.73,0.0,0.0,False,2024
2024-06-17,1.6209999999999956,1.6299999999999955,1,542.08,547.05,0.002990333530106249,0.0030069362455726004,False,2024
2024-06-18,0.0,0.0,0,547.16,548.49,0.0,0.0,False,2024
2024-06-20,-1.0389999999999726,-1.0299999999999727,1,549.44,546.95,-0.0018910163075130542,-0.001874635993011016,False,2024
2024-06-21,0.0,0.0,0,544.4,544.12,0.0,0.0,False,2024
2024-06-24,0.31100000000005,0.32000000000005,1,544.33,542.65,0.0005713445887605864,0.0005878786765382213,False,2024
2024-06-25,0.0,0.0,0,543.99,544.78,0.0,0.0,False,2024
2024-06-26,0.0,0.0,0,543.69,545.52,0.0,0.0,False,2024
2024-06-27,-0.5689999999999454,-0.5599999999999454,1,545.37,546.35,-0.0010433283825658642,-0.0010268258246693904,False,2024
2024-06-28,0.37299999999997724,0.39999999999997726,3,547.16,544.09,0.0006817018787922678,0.0007310475911981455,False,2024
2024-07-01,0.0,0.0,0,545.63,545.37,0.0,0.0,False,2024
2024-07-02,2.301000000000059,2.310000000000059,1,543.7,548.97,0.004232113297774617,0.004248666544050136,False,2024
2024-07-03,1.4210000000000638,1.4300000000000637,1,548.69,551.46,0.0025898048078150933,0.0026062075124388333,True,2024
2024-07-05,1.3520000000001182,1.3700000000001182,2,551.77,554.7,0.0024502963191186874,0.002482918607390975,False,2024
2024-07-08,0.0,0.0,0,555.44,555.34,0.0,0.0,False,2024
2024-07-09,0.0,0.0,0,556.26,555.85,0.0,0.0,False,2024
2024-07-10,2.321000000000041,2.330000000000041,1,557.07,561.26,0.0041664422783492935,0.0041825982372054515,False,2024
2024-07-11,3.331000000000032,3.340000000000032,1,561.44,556.42,0.005932958107723054,0.005948988315759532,False,2024
2024-07-12,1.0409999999999546,1.0499999999999545,1,557.63,559.9,0.0018668292595447782,0.0018829689937771544,False,2024
2024-07-15,-0.7689999999999909,-0.7599999999999909,1,562.03,561.49,-0.0013682543636460527,-0.001352240983577373,False,2024
2024-07-16,0.0,0.0,0,562.87,564.85,0.0,0.0,False,2024
2024-07-17,0.0,0.0,0,558.8,556.95,0.0,0.0,False,2024
2024-07-18,1.1309999999999865,1.1399999999999864,1,558.51,552.66,0.0020250308857495593,0.0020411451898801926,False,2024
2024-07-19,-0.29699999999986815,-0.2699999999998681,3,552.42,548.93,-0.0005376344086019119,-0.0004887585532744436,False,2024
2024-07-22,0.0,0.0,0,553.0,554.65,0.0,0.0,False,2024
2024-07-23,-0.6190000000000137,-0.6100000000000136,1,554.54,553.72,-0.0011162404876113783,-0.0011000108197785799,False,2024
2024-07-24,5.520999999999972,5.529999999999973,1,548.86,541.21,0.010059031446999184,0.01007542907116564,False,2024
2024-07-25,-1.3369999999999453,-1.3099999999999454,3,541.35,538.34,-0.002469751547058179,-0.002419876235337481,False,2024
2024-07-26,-0.5680000000000682,-0.5500000000000682,2,542.28,544.38,-0.001047429372280129,-0.0010142361879473118,False,2024
2024-07-29,0.0,0.0,0,546.02,544.76,0.0,0.0,False,2024
2024-07-30,0.20100000000003637,0.21000000000003638,1,546.26,541.91,0.00036795665067923034,0.00038443232160516305,False,2024
2024-07-31,-3.1380000000000043,-3.1200000000000045,2,548.98,550.44,-0.005716055229698722,-0.0056832671499872575,False,2024
2024-08-01,0.2920000000000591,0.3100000000000591,2,552.57,543.04,0.0005284398356770347,0.000561014894040681,False,2024
2024-08-02,1.1049999999999773,1.1499999999999773,5,535.75,532.98,0.0020625291647223096,0.002146523565095618,False,2024
2024-08-05,0.0,0.0,0,511.64,517.41,0.0,0.0,False,2024
2024-08-06,0.2910000000000682,0.3000000000000682,1,519.22,522.19,0.0005604560687185936,0.0005777897615655564,False,2024
2024-08-07,-2.268999999999991,-2.259999999999991,1,528.47,518.65,-0.004293526595644011,-0.004276496300641457,False,2024
2024-08-08,0.66199999999995,0.67999999999995,2,523.91,530.63,0.0012635758050045809,0.00129793285106211,False,2024
2024-08-09,0.0,0.0,0,529.81,532.91,0.0,0.0,False,2024
2024-08-12,-2.7489999999998953,-2.7399999999998954,1,534.21,533.25,-0.005145916399917439,-0.005129069092678713,False,2024
2024-08-13,0.2820000000000682,0.3000000000000682,2,536.53,542.0,0.0005255996868769094,0.0005591486030605339,False,2024
2024-08-14,0.0,0.0,0,542.85,543.78,0.0,0.0,False,2024
2024-08-15,0.0,0.0,0,549.5,553.07,0.0,0.0,False,2024
2024-08-16,0.0,0.0,0,551.42,554.21,0.0,0.0,False,2024
2024-08-19,0.0,0.0,0,554.73,559.56,0.0,0.0,False,2024
2024-08-20,0.0,0.0,0,559.15,558.62,0.0,0.0,False,2024
2024-08-21,0.0,0.0,0,559.77,560.7,0.0,0.0,False,2024
2024-08-22,-3.6669999999999865,-3.6399999999999864,3,562.56,556.21,-0.006518415813424322,-0.006470420932878247,False,2024
2024-08-23,-2.2190000000000363,-2.2100000000000364,1,559.53,562.09,-0.003965828463174515,-0.003949743534752447,False,2024
2024-08-26,0.0,0.0,0,563.18,560.73,0.0,0.0,False,2024
2024-08-27,0.0,0.0,0,559.49,561.53,0.0,0.0,False,2024
2024-08-28,-0.2389999999999045,-0.2299999999999045,1,561.21,558.33,-0.00042586554052833074,-0.00040982876285152527,False,2024
2024-08-29,0.7110000000000273,0.7200000000000273,1,560.31,558.32,0.0012689404079884838,0.001285002944798464,False,2024
2024-08-30,-0.4590000000000455,-0.4500000000000455,1,560.77,563.57,-0.0008185173957238181,-0.0008024680350233527,False,2024
2024-09-03,6.951000000000036,6.960000000000036,1,560.47,552.16,0.012402091102110793,0.012418149053473042,False,2024
2024-09-04,-1.8490000000000317,-1.8400000000000318,1,550.2,550.84,-0.0033605961468557463,-0.003344238458742333,False,2024
2024-09-05,-5.377000000000137,-5.350000000000136,3,550.89,549.57,-0.009760569260651195,-0.009711557661239333,False,2024
2024-09-06,7.451000000000036,7.460000000000036,1,549.94,540.43,0.013548750772811643,0.01356511619449401,False,2024
2024-09-09,-0.17899999999995908,-0.16999999999995907,1,544.65,546.42,-0.0003286514275221869,-0.0003121270540713469,False,2024
2024-09-10,0.0,0.0,0,548.36,548.82,0.0,0.0,False,2024
2024-09-11,0.5930000000001182,0.6200000000001182,3,548.7,554.36,0.0010807362857665722,0.0011299435028250741,False,2024
2024-09-12,-0.12900000000000456,-0.12000000000000455,1,555.01,559.02,-0.00023242824453614268,-0.00021621232049873795,False,2024
2024-09-13,-0.05799999999996362,-0.03999999999996362,2,559.71,561.94,-0.00010362509156520988,-7.146558038977974e-05,False,2024
2024-09-16,0.0,0.0,0,561.74,562.86,0.0,0.0,False,2024
2024-09-17,0.0,0.0,0,565.1,563.1,0.0,0.0,False,2024
2024-09-18,0.0,0.0,0,563.74,561.33,0.0,0.0,False,2024
2024-09-19,0.0,0.0,0,571.01,570.92,0.0,0.0,False,2024
2024-09-20,0.0,0.0,0,567.84,568.1,0.0,0.0,False,2024
2024-09-23,0.0,0.0,0,569.34,569.6,0.0,0.0,False,2024
2024-09-24,0.0,0.0,0,570.48,571.24,0.0,0.0,False,2024
2024-09-25,0.0,0.0,0,571.14,570.0,0.0,0.0,False,2024
2024-09-26,0.0,0.0,0,574.38,572.29,0.0,0.0,False,2024
2024-09-27,0.0,0.0,0,573.39,571.41,0.0,0.0,False,2024
2024-09-30,0.0,0.0,0,570.42,574.02,0.0,0.0,False,2024
2024-10-01,0.7559999999999454,0.8099999999999454,6,573.4,568.69,0.0013184513428670132,0.0014126264387860925,False,2024
2024-10-02,0.0,0.0,0,567.71,568.85,0.0,0.0,False,2024
2024-10-03,0.0,0.0,0,567.36,567.78,0.0,0.0,False,2024
2024-10-04,0.0,0.0,0,572.35,572.91,0.0,0.0,False,2024
2024-10-07,1.7210000000000183,1.7300000000000182,1,571.3,567.81,0.0030124277962541896,0.0030281813408017124,False,2024
2024-10-08,0.3530000000001091,0.38000000000010914,3,570.42,573.13,0.0006188422565830601,0.0006661758002876988,False,2024
2024-10-09,2.1910000000000456,2.2000000000000455,1,573.16,577.1,0.00382266731802646,0.0038383697396888227,False,2024
2024-10-10,0.0,0.0,0,575.77,576.1,0.0,0.0,False,2024
2024-10-11,2.1419999999999684,2.159999999999968,2,576.05,579.55,0.0037184272198593324,0.003749674507421176,False,2024
2024-10-14,0.3119999999999272,0.32999999999992724,2,581.22,584.28,0.0005368018994527497,0.0005677712398058002,False,2024
2024-10-15,2.1710000000000638,2.1800000000000637,1,584.59,579.79,0.0037137138849451133,0.0037291092902719232,False,2024
2024-10-16,-0.37900000000000456,-0.37000000000000455,1,579.78,582.24,-0.0006536962296043406,-0.0006381731001414408,False,2024
2024-10-17,0.0,0.0,0,585.91,582.28,0.0,0.0,False,2024
2024-10-18,0.0,0.0,0,584.07,584.57,0.0,0.0,False,2024
2024-10-21,-1.499000000000009,-1.490000000000009,1,583.85,583.67,-0.002567440267191931,-0.002552025348976636,False,2024
2024-10-22,0.0,0.0,0,581.05,583.32,0.0,0.0,False,2024
2024-10-23,-0.7180000000000455,-0.7000000000000455,2,581.26,577.93,-0.0012352475656333577,-0.0012042803564670638,False,2024
2024-10-24,0.0,0.0,0,579.98,579.18,0.0,0.0,False,2024
2024-10-25,-0.8289999999999363,-0.8199999999999363,1,581.51,579.01,-0.0014255988719023515,-0.0014101219239564863,False,2024
2024-10-28,0.0,0.0,0,582.58,580.77,0.0,0.0,False,2024
2024-10-29,0.0,0.0,0,579.85,581.7,0.0,0.0,False,2024
2024-10-30,0.0,0.0,0,581.29,579.97,0.0,0.0,False,2024
2024-10-31,5.181000000000054,5.190000000000055,1,575.56,568.55,0.009001667940788197,0.009017304885676654,False,2024
2024-11-01,-2.1759999999999864,-2.1399999999999864,4,571.32,571.02,-0.0038087236574949,-0.0037457116852201676,False,2024
2024-11-04,-1.1190000000000135,-1.1100000000000136,1,571.18,569.77,-0.0019591022094611393,-0.0019433453552295489,False,2024
2024-11-05,2.660999999999959,2.669999999999959,1,570.74,576.68,0.004662368153625047,0.004678137155272031,False,2024
2024-11-06,0.0,0.0,0,589.2,591.04,0.0,0.0,False,2024
2024-11-07,-1.027,-0.9999999999999999,3,593.08,595.55,-0.0017316382275578334,-0.0016861131719160987,False,2024
2024-11-08,-0.6780000000000819,-0.6600000000000819,2,596.17,598.24,-0.001137259506516735,-0.0011070667762552325,False,2024
2024-11-11,0.0,0.0,0,599.81,598.72,0.0,0.0,False,2024
2024-11-12,-0.9890000000000182,-0.9800000000000182,1,598.68,596.87,-0.0016519676621901823,-0.00163693458943011,False,2024
2024-11-13,0.0,0.0,0,597.37,597.17,0.0,0.0,False,2024
2024-11-14,1.4410000000000456,1.4500000000000455,1,597.32,593.37,0.0024124422420144067,0.0024275095426237953,False,2024
2024-11-15,1.1110000000000047,1.1200000000000045,1,589.72,585.7,0.0018839449230143197,0.0018992064030387379,False,2024
2024-11-18,-0.4680000000000455,-0.4500000000000455,2,586.22,588.14,-0.0007983350960391073,-0.0007676299000376061,False,2024
2024-11-19,-0.7689999999999909,-0.7599999999999909,1,584.71,590.29,-0.0013151818850370112,-0.0012997896393083595,False,2024
2024-11-20,-2.265000000000027,-2.2200000000000273,5,590.38,590.51,-0.003836512076967423,-0.0037602899827230384,False,2024
2024-11-21,-4.038999999999973,-4.029999999999973,1,593.4,593.61,-0.006806538591169487,-0.006791371755982428,False,2024
2024-11-22,-3.3979999999999952,-3.3799999999999955,2,593.66,595.48,-0.005723814978270383,-0.005693494592864595,False,2024
2024-11-25,0.0,0.0,0,599.52,597.45,0.0,0.0,False,2024
2024-11-26,0.0,0.0,0,598.8,600.74,0.0,0.0,False,2024
2024-11-27,0.040999999999954524,0.049999999999954525,1,600.46,598.79,6.828098457841408e-05,8.326949338832648e-05,False,2024
2024-11-29,1.1209999999999956,1.1299999999999955,1,599.66,602.55,0.001869392655838301,0.0018844011606576985,True,2024
2024-12-02,0.0,0.0,0,602.97,603.65,0.0,0.0,False,2024
2024-12-03,0.0,0.0,0,603.39,603.85,0.0,0.0,False,2024
2024-12-04,0.0,0.0,0,605.63,607.61,0.0,0.0,False,2024
2024-12-05,0.0,0.0,0,607.66,606.61,0.0,0.0,False,2024
2024-12-06,-0.10900000000002275,-0.10000000000002274,1,607.44,607.88,-0.0001794415909390602,-0.00016462531278813172,False,2024
2024-12-09,0.7110000000000273,0.7200000000000273,1,607.69,604.66,0.001170004443054892,0.001184814625878371,False,2024
2024-12-10,0.0,0.0,0,605.37,602.87,0.0,0.0,False,2024
2024-12-11,0.010999999999981809,0.01999999999998181,1,605.78,607.5,1.8158407342569595e-05,3.3015286077423837e-05,False,2024
2024-12-12,0.0,0.0,0,606.58,604.35,0.0,0.0,False,2024
2024-12-13,-1.3690000000000135,-1.3600000000000136,1,606.4,604.26,-0.0022575857519789144,-0.002242744063324561,False,2024
2024-12-16,0.0,0.0,0,606.0,606.77,0.0,0.0,False,2024
2024-12-17,-0.7389999999999045,-0.7299999999999045,1,604.19,604.24,-0.0012231251758551191,-0.001208229199423864,False,2024
2024-12-18,0.12099999999999544,0.12999999999999545,1,603.98,586.3,0.00020033775952845367,0.00021523891519585988,False,2024
2024-12-19,0.0,0.0,0,591.36,586.12,0.0,0.0,False,2024
2024-12-20,2.571000000000041,2.580000000000041,1,581.77,590.87,0.004419272220980871,0.004434742252092822,False,2024
2024-12-23,-1.7280000000000364,-1.7100000000000364,2,590.89,594.78,-0.002924402172993343,-0.002893939650357996,False,2024
