ticker,ep_id,start_ts_et,end_ts_et,spot_start,datr14_prior,ema9_h,ema21_h,po,po_slope1,po_slope3,ema21_d_slope1,ema21_d_slope3
AMZN,RND-AMZN-049,2026-04-08T10:30:00-04:00,,220.89,5.759874145478842,215.41568696641082,213.01718993779582,94.56161104721869,15.087121595342396,68.2527331966147,0.3915982594319871,0.7872902387198621
AMZN,RND-AMZN-050,2026-04-10T12:30:00-04:00,,238.65,6.679993523397575,234.72675562592053,228.28522482561897,145.87656274634747,-6.563986808098804,-13.955605095353746,2.0682630243239544,3.4949506105122907
AMZN,RND-AMZN-051,2026-04-13T09:30:00-04:00,,237.11,6.6871368431548905,236.5701111043771,231.33086935702408,105.22169250760282,-17.53557455739613,-29.0755528473276,2.3084209312036137,5.411773282283917
AMZN,RND-AMZN-052,2026-04-15T14:30:00-04:00,,248.73,6.927837380067228,248.04480597670272,244.54970720725868,77.8970117132964,-2.6311789705679587,-15.846187123733756,2.8653891993417915,7.408738249821397
AMZN,RND-AMZN-053,2026-04-21T12:30:00-04:00,,251.58,6.486899297482824,250.58185861388748,249.6711663625792,34.598523283594346,-3.5113237756617863,9.751932819678885,1.8760400241389164,6.593592479899854
AMZN,RND-AMZN-054,2026-04-30T09:30:00-04:00,,259.06,6.42503141225046,261.7070820994228,261.15048817310003,2.5727877100546355,-24.119622422460125,-25.78852870058423,1.9369993541591555,5.807467862266861
AMZN,RND-AMZN-055,2026-05-04T15:30:00-04:00,,272.05,7.470613819746569,270.885076797918,268.4546054276634,42.500839298652366,0.3776870807606798,-4.115060194430242,2.047189548891879,5.905097406832084
AMZN,RND-AMZN-056,2026-05-11T13:30:00-04:00,,270.105,6.982782647437014,271.7598966917978,272.2499158759677,-26.674726359865836,-10.683475398373737,-22.910013550363256,1.5303620895814731,5.139598516514695
AMZN,RND-AMZN-057,2026-05-15T12:30:00-04:00,,263.32,6.672892825735336,265.1625155837561,266.6803255918651,-58.13822079182175,3.901915552789731,-11.211487942625112,0.6521863872559948,2.332336941817289
AMZN,RND-AMZN-058,2026-05-26T10:30:00-04:00,,263.8415,6.659187370535814,266.37618701650973,266.0234493616036,-17.91054262492618,-17.409052868916632,-41.795075894859686,0.3752079393574377,1.347788279273061
AMZN,RND-AMZN-059,2026-05-29T14:30:00-04:00,,270.9,6.752541783187752,271.40424733162405,270.53056269391493,9.142551869285679,-2.83224836626356,-21.509820999952627,0.9389764382850672,2.0123150107235688
AMZN,RND-AMZN-060,2026-06-04T12:30:00-04:00,,254.395,7.051662741295952,253.19412494026108,255.6336973566775,-24.691603130860656,7.080617404141144,43.41774657053726,-1.2680046183422746,-2.3728952867128896
AMZN,RND-AMZN-061,2026-06-10T12:30:00-04:00,,238.56,7.343296010884884,241.53344547093826,244.50514496443608,-78.95072683903686,-4.432378870862479,-23.541011997781247,-1.3689526796955533,-4.207333369792309
AMZN,RND-AMZN-062,2026-06-11T09:30:00-04:00,,237.27,7.291274867250251,239.35800326489635,242.41979507167272,-76.84983574537935,1.1896188804611825,-2.0813715299356375,-1.7999569815414418,-4.555757608902098
NVDA,RND-NVDA-063,2025-07-14T10:30:00-04:00,,164.75,3.7770448357665236,164.86687429099806,163.9788059823469,18.027765369756068,0.6863009449451454,-32.9337080033942,1.1261106164523653,3.436861140457353
NVDA,RND-NVDA-064,2025-07-16T09:30:00-04:00,,169.965,4.081890700227259,169.57571971587825,167.67905536701107,64.3507985434344,-12.659562480566748,-28.911963186531338,1.4526947243408017,3.528769537568053
NVDA,RND-NVDA-065,2025-07-16T15:30:00-04:00,,171.34,4.081890700227259,170.56058331879922,169.0596142932764,55.37807810344056,3.2528444221583825,-0.15946434176960622,1.4526947243408017,3.528769537568053
NVDA,RND-NVDA-066,2025-07-24T11:30:00-04:00,,172.94,4.011549481783901,171.16541816714118,170.54654591088646,49.10156747264299,6.9122488599479155,31.939401799500658,0.8350193102810408,2.4067139170302596
NVDA,RND-NVDA-067,2025-07-30T15:30:00-04:00,,179.29,3.807315304800864,178.32307725085153,176.9628627023481,61.33305438001294,-0.16093306742475022,-7.5064930203648,0.9067996108743159,2.934906711993932
NVDA,RND-NVDA-068,2025-08-04T13:30:00-04:00,,179.27,4.304078616854046,177.50179979526794,177.04537721831986,34.174359488524026,4.493036778088957,26.805301914718353,0.45809888119782727,2.557007296764766
NVDA,RND-NVDA-069,2025-08-04T15:30:00-04:00,,179.97,4.304078616854046,178.2853758689715,177.49873323828086,41.073429526218376,5.226418779511107,11.392106815783308,0.45809888119782727,2.557007296764766
NVDA,RND-NVDA-070,2025-08-08T13:30:00-04:00,,182.61,4.4523669662632335,181.7143684261846,180.5885283342744,42.18281893327054,0.9602605284643957,-5.584947548276887,0.8495361527203045,2.388264665504238
NVDA,RND-NVDA-071,2025-08-15T09:30:00-04:00,,179.9201,4.302948339986268,181.38206278944625,181.54973677716242,-14.83798564472619,-19.884585154726636,-14.810710173480288,0.5870900849546388,2.0059681811998757
NVDA,RND-NVDA-072,2025-08-25T13:30:00-04:00,,181.3399,4.663303276520732,179.75760292204197,178.2918449266843,59.46739470917292,0.6641306485015619,8.858323650210416,0.1296945428098013,-0.16910106329959262
NVDA,RND-NVDA-073,2025-08-27T13:30:00-04:00,,182.2226,4.630807417000018,181.61108501994053,180.69500683775573,32.195138228103424,3.6175292494231,3.250544219809612,0.4266897048015039,0.8397429228929241
NVDA,RND-NVDA-074,2025-08-28T14:30:00-04:00,,180.085,4.5421783157857325,180.3113364553391,180.35048346716067,-3.253127064394329,-1.754265163654594,12.13866168239626,0.3788088225468016,1.0888572026299244
NVDA,RND-NVDA-075,2025-08-29T09:30:00-04:00,,175.065,4.793451293229609,179.24425533141704,179.85754831996746,-40.1966595533961,-37.24912506140733,-38.69779765265637,0.2170989295879906,1.0225974569362961
NVDA,RND-NVDA-076,2025-09-15T09:30:00-04:00,,175.489,4.839066492973364,177.1370030815948,176.34586282905317,7.863074676180995,-28.297689433072115,-28.962940020412965,0.27584634163540045,0.7870513908131898
NVDA,RND-NVDA-077,2025-09-19T13:30:00-04:00,,175.5999,4.97585324098845,175.85932459149478,175.3134553467967,12.16537870654237,-6.0438993609293945,-19.674573666545456,0.1357921874430872,-0.36022785956339476
NVDA,RND-NVDA-078,2025-10-03T10:30:00-04:00,,189.4739,5.242715577869453,188.86600503318732,187.39258670994874,45.51608377154376,1.1287835266163881,-9.48144235353427,0.931261159045448,2.6559744364404025
NVDA,RND-NVDA-079,2025-10-06T14:30:00-04:00,,185.81,5.223950179450208,186.50232214537667,186.82995117661812,-22.27287041732982,-0.3565382386506002,-10.116561419456662,0.7285101445867781,2.509158578582202
NVDA,RND-NVDA-080,2025-10-09T13:30:00-04:00,,192.545,5.114620096301788,191.46242339663428,189.59498573875433,64.93202668367474,-8.830639275069188,-16.75996079201974,0.7159430087052954,1.5646713588145644
NVDA,RND-NVDA-081,2025-10-13T10:30:00-04:00,,188.275,5.793218348341848,188.19199107107224,188.88670012150862,-19.364866976209875,11.998821503423013,14.78955374114409,0.022928106368027557,1.7060920320781463
NVDA,RND-NVDA-082,2025-10-20T12:30:00-04:00,,183.816,5.873951616348267,183.4564580962314,183.02938882183787,14.661393662400904,-1.4628638464012447,-8.175650410832453,0.0484334442928116,-0.3323252993907886
NVDA,RND-NVDA-083,2025-10-23T13:30:00-04:00,,182.71,5.591855576208871,181.2946087286748,181.20423079043553,23.184420217078667,9.121151171272313,14.589165843932708,-0.20919350541484505,-0.3687305029231993
NVDA,RND-NVDA-084,2025-10-27T10:30:00-04:00,,190.9245,5.412868838669895,186.9045976482123,184.66550525558364,106.6861757320337,15.517843484419103,35.476221657059526,0.35496404511167157,0.12923098931966592
NVDA,RND-NVDA-085,2025-11-10T13:30:00-05:00,,197.92,7.197063276136963,193.21304622255656,192.54265018362432,49.76497414533304,9.257446251975878,31.063828781577985,-0.3337237589949211,-0.42552564227321454
NVDA,RND-NVDA-086,2025-11-14T12:30:00-05:00,,189.2,7.52483195100343,188.60761039305945,189.60878784506215,-6.005412036955965,0.7993792659531067,35.15279429404658,-0.5029576456491611,-0.27966680709872094
NVDA,RND-NVDA-087,2025-11-17T10:30:00-05:00,,187.2,7.732343954503183,188.63454497359774,189.32544650145735,-19.11991358656534,-8.752572807297124,-21.49893025362676,-0.15575240513558697,-0.5233334609988276
NVDA,RND-NVDA-088,2025-11-17T14:30:00-05:00,,184.935,7.732343954503183,187.01414162118567,188.2818967293609,-41.088302039497464,-6.057382897859448,-20.90261243468028,-0.15575240513558697,-0.5233334609988276
NVDA,RND-NVDA-089,2025-11-19T15:30:00-05:00,,186.775,7.558194532199175,185.2869775239755,185.547607053178,9.318249853567421,6.345276749442397,20.884971758082962,-0.9082251282112281,-1.5410251743791719
NVDA,RND-NVDA-090,2025-11-24T13:30:00-05:00,,181.87,8.352805534709033,181.39856546071553,182.17839075954714,-3.4159563930833636,0.4366672397402924,12.186144355586023,-0.9400789843811026,-2.111461438301461
NVDA,RND-NVDA-091,2025-11-25T09:30:00-05:00,,171.075,8.257605139372675,179.55282551588638,181.16150695683478,-42.81678096544278,-42.75619312608824,-39.40082457235942,-0.5264354403464608,-2.303601307546785
NVDA,RND-NVDA-092,2025-12-03T10:30:00-05:00,,180.55,7.758612417841338,180.80838989321396,180.33912469754165,6.074011888858655,-2.747625817021552,-12.858020301949734,-0.33032371133765537,-1.6781714845276667
NVDA,RND-NVDA-093,2025-12-08T10:30:00-05:00,,183.485,7.008879220844541,182.52608337711283,182.0309701715186,20.88508429677702,6.412868789362932,18.209594511389604,-0.15835740896898187,-0.6796630236872829
NVDA,RND-NVDA-094,2025-12-18T14:30:00-05:00,,174.675,6.204712662725989,174.1130532680681,174.61688432735772,-0.5255907012313233,1.6083271932272312,11.013009982043254,-1.004708719261771,-2.0641358607564655
NVDA,RND-NVDA-095,2025-12-19T09:30:00-05:00,,178.66,6.135090329674135,175.00595409156358,174.93428456806421,25.422299685369488,30.596866965641357,27.556217579828044,-0.6324624720561474,-2.0828507825058864
NVDA,RND-NVDA-096,2025-12-19T13:30:00-05:00,,180.5742,6.135090329674135,178.05857159590443,176.58062057787325,63.19552591030815,3.0762889708611567,19.65686340001384,-0.6324624720561474,-2.0828507825058864
NVDA,RND-NVDA-097,2026-01-05T13:30:00-05:00,,186.6432,5.371633683375049,188.3464008437965,188.49825076399884,-21.721671122758373,-13.250077270480805,-43.08568262581511,0.4378457755090892,1.0680905169350865
NVDA,RND-NVDA-098,2026-01-07T09:30:00-05:00,,191.015,5.510214757603997,188.63453583013737,188.57005278949256,11.469292261070578,29.421774927652557,16.74059366242239,0.22764940124719146,0.9999095181281632
NVDA,RND-NVDA-099,2026-01-07T14:30:00-05:00,,188.99,5.510214757603997,189.15328150081945,188.90675313999452,6.375581458367065,-4.785271869759854,-10.548358535098487,0.22764940124719146,0.9999095181281632
NVDA,RND-NVDA-100,2026-01-08T10:30:00-05:00,,184.88,5.46019941777514,187.81960012841958,188.33293248684785,-39.88636484801488,-20.133032692783956,-46.261946306381944,0.38604491022471166,0.9481086528437856
NVDA,RND-NVDA-101,2026-01-08T12:30:00-05:00,,184.745,5.46019941777514,186.63447208218855,187.66980370813872,-53.16954233924008,-0.3671914994752328,-33.41621018400916,0.38604491022471166,0.9481086528437856
NVDA,RND-NVDA-102,2026-01-12T09:30:00-05:00,,184.62,5.286083171448974,185.21847666631095,185.99523751753128,-26.743520710340192,-2.825116215989574,-7.2627446155306075,-0.04574800807876045,0.3139740932593327
NVDA,RND-NVDA-103,2026-01-22T10:30:00-05:00,,185.7355,5.555472593728403,183.23169856617477,183.09444927423405,32.016063056264926,11.921520645586842,29.78007021803187,-0.12724778013122773,-0.6974901522343373
NVDA,RND-NVDA-104,2026-01-30T14:30:00-05:00,,189.845,5.180139331382651,191.11890851387403,190.5622620870672,3.7898140842088255,-16.503533961960777,-34.62419104483221,0.591660795122948,1.4696972318569124
NVDA,RND-NVDA-105,2026-02-12T12:30:00-05:00,,189.25,6.394920207142105,189.84656181188205,189.17745938009602,2.8562946526925925,-1.7920994388281368,-31.053351954115545,0.4618331947351635,1.3463678745733887
NVDA,RND-NVDA-106,2026-02-13T13:30:00-05:00,,183.69,6.4452830494891,185.582028095753,187.00905170007672,-48.38275007717981,-1.7819708509974603,2.5419966311227924,0.1353029043046945,0.9621526132485485
NVDA,RND-NVDA-107,2026-02-27T11:30:00-05:00,,179.915,6.28329445260759,184.32078339665077,187.63233515234975,-105.34315242100324,-6.28379638922344,-25.88340156122196,-0.28082657782559295,1.075064027397275
NVDA,RND-NVDA-108,2026-03-02T10:30:00-05:00,,180.92,6.440916277421334,180.74236216273164,184.00292288684935,-61.972948980213815,19.721030265040966,45.621123618825095,-0.9571150707505467,-0.44585088418429564
NVDA,RND-NVDA-109,2026-03-06T11:30:00-05:00,,181.14,6.377292008523292,181.6751403324291,181.84760289452004,-5.8363665002600404,-5.265957685868232,-11.402182115268285,-0.19672977989930018,-1.0264755714666478
NVDA,RND-NVDA-110,2026-03-09T10:30:00-04:00,,179.185,6.386764007914487,179.52377870090436,180.558725005529,-31.861139293954103,10.350348464742957,6.357022365767094,-0.6915725271811652,-1.1477050649696707
NVDA,RND-NVDA-111,2026-03-16T10:30:00-04:00,,184.7278,5.969920008758617,182.62148482839194,182.86652168296231,12.670234877414458,22.363931908009334,54.39262263692412,-0.38127675530185456,-0.3845260600490974
NVDA,RND-NVDA-112,2026-03-24T13:30:00-04:00,,175.43,5.73878998997497,175.34739478221184,176.17009543018617,-21.491389141621642,6.045511911134309,4.344761176115679,-0.6012241719600979,-1.9666520091879818
NVDA,RND-NVDA-113,2026-03-25T14:30:00-04:00,,178.6,5.488876419262473,178.12547692658444,177.41804804821038,31.112937152278505,-6.422851294678779,-11.906102852931099,-0.5647492472364775,-2.078320008352705
NVDA,RND-NVDA-114,2026-03-26T09:30:00-04:00,,174.82,5.51895667502944,177.55150523301407,177.28532896546312,-10.116529983900701,-37.95955197604448,-47.65231843085799,-0.20795386112405367,-1.373927280320629
NVDA,RND-NVDA-115,2026-04-07T12:30:00-04:00,,175.39,5.398809585680298,175.9656906429445,175.72781773344158,-6.898520229937608,-0.9861337790686608,-16.44834059115176,0.04750361295435823,-0.053163041121052856
NVDA,RND-NVDA-116,2026-04-07T13:30:00-04:00,,175.6996,5.398809585680298,175.9124725143556,175.7252524849469,-3.7577768377369574,3.1407433922006507,0.18382372936636893,0.04750361295435823,-0.053163041121052856
NVDA,RND-NVDA-117,2026-04-16T11:30:00-04:00,,198.62,5.368966752370009,197.88031598268503,195.39986361696455,69.41086325456843,-5.711071396433169,-24.560283471140565,1.5700885303127734,3.9696550353353075
NVDA,RND-NVDA-118,2026-04-17T12:30:00-04:00,,199.88,5.274040555772151,199.38525529149763,197.55554884416688,59.71233568021893,-10.037858737097906,-0.6401665554275695,1.3702804821025154,4.429686395759347
NVDA,RND-NVDA-119,2026-05-07T12:30:00-04:00,,212.0,6.578786170654939,209.35827763808405,205.65271538946988,88.09584993306176,-12.231020538501923,-10.777977815301966,0.9061720130949027,0.863929363344198
NVDA,RND-NVDA-120,2026-05-08T09:30:00-04:00,,215.29,6.658872872751014,211.58373292055924,207.9802502489378,75.6065275927252,10.54143111379058,-8.206160823312615,1.175610920995382,1.9635721484947055
NVDA,RND-NVDA-121,2026-05-20T12:30:00-04:00,,224.92,7.698234367389514,223.51930517573416,223.60770595414266,11.74538743459621,3.50296469467904,16.1376904073692,0.818123406184128,3.365288474469452
NVDA,RND-NVDA-122,2026-05-28T11:30:00-04:00,,212.995,7.3806131972004865,212.66004155905193,213.94109697968952,-19.250385628685365,4.680286690468215,10.647195098943673,-0.14525472913291537,0.034806846570006655
NVDA,RND-NVDA-123,2026-06-02T10:30:00-04:00,,225.939,7.6004799177294,223.45209309898215,220.1071818913843,71.57151969939271,-10.443418624493987,3.2711911273453467,0.9673367925372531,0.7240847832982524
NVDA,RND-NVDA-124,2026-06-05T10:30:00-04:00,,208.71,8.068995765033343,215.29443342582562,216.95815491608232,-62.04571536635788,-30.311091017028506,-80.24406321364297,0.2981606254975304,0.9767616703968827
NVDA,RND-NVDA-125,2026-06-11T10:30:00-04:00,,200.7,8.543143300841246,202.2520703097556,204.57705281887326,-43.20408011016413,-0.7730724915766132,9.449160595527985,-1.2112870531401256,-2.3147601458937856
MSFT,RND-MSFT-126,2025-07-09T11:30:00-04:00,,501.09,6.4636089465108615,499.1014115675249,497.4752111301482,51.3733858818414,-4.730801994621167,42.91189437823505,1.1896434752745222,4.285119903158545
MSFT,RND-MSFT-127,2025-07-14T09:30:00-04:00,,501.55,6.758917221386423,502.7513437712285,501.66952948304225,14.344726189327956,-16.24846271498682,-31.76058265885601,1.3942099739102218,4.464335013642824
MSFT,RND-MSFT-128,2025-07-14T10:30:00-04:00,,503.01,6.758917221386423,502.8030750169828,501.7913904391293,16.625982865176375,2.28125667584842,-20.81177607740444,1.3942099739102218,4.464335013642824
MSFT,RND-MSFT-129,2025-07-25T15:30:00-04:00,,513.79,6.503260159354729,514.0664657653401,511.8296501524812,54.78745139414979,-25.28675788576195,-15.611723834155633,1.0869074920840376,2.521863798798165
MSFT,RND-MSFT-130,2025-08-01T09:30:00-04:00,,527.95,8.953052807511936,529.493128591571,523.817205294526,55.89741070938686,-26.58052649574138,-45.4642494863716,2.668149680588158,4.622325442746842
